,inspection_id,dba_name,license_,facility_type,zip,inspection_date,latitude,longitude,year,category
481,2355939,wendy s old fashioned hamburgers of new york inc ,2378970.0,restaurant,60636.0,2019-12-26,41.7660903164277,-87.68313480240782,2019,Restaurant
482,2355900,fort willow,2476210.0,restaurant,60622.0,2019-12-26,41.91372879440366,-87.66422290709808,2019,Restaurant
483,2355892,the priory bar and kitchen,2463252.0,restaurant,60625.0,2019-12-24,41.9750179172264,-87.68926689317072,2019,Restaurant
484,2355899,mc donalds,1517920.0,restaurant,60619.0,2019-12-26,41.75102047068192,-87.615102245534,2019,Restaurant
485,2355863,minghin japenese,2670193.0,restaurant,60605.0,2019-12-23,41.86654115432376,-87.62428056789263,2019,Restaurant
486,2355860,xian dynasty cuisine  llc,2637248.0,restaurant,60614.0,2019-12-23,41.92227753141586,-87.64454446144859,2019,Restaurant
488,2355811,marges still,1353734.0,restaurant,60614.0,2019-12-23,41.91468061339467,-87.63885012170836,2019,Restaurant
489,2355725,the rail bar   grill,1873345.0,restaurant,60625.0,2019-12-20,41.96714373617562,-87.67899332559362,2019,Restaurant
492,2355670,hayden hall,2677684.0,restaurant,60604.0,2019-12-19,41.87745040460004,-87.62592197642603,2019,Restaurant
493,2355647,cinco,2698709.0,restaurant,60640.0,2019-12-19,41.96894294232748,-87.67323029262818,2019,Restaurant
495,2355631,international grill,2328137.0,restaurant,60608.0,2019-12-19,41.85803908398444,-87.65788508044622,2019,Restaurant
496,2355620,el che bar,2359604.0,restaurant,60607.0,2019-12-18,41.88300570505913,-87.64914784506503,2019,Restaurant
498,2355537,el taco azteca inc ,2703459.0,restaurant,60608.0,2019-12-17,41.85756118525013,-87.66598939271974,2019,Restaurant
499,2355523,currumba colombian food,2699260.0,restaurant,60622.0,2019-12-17,41.90283677126413,-87.69453754413472,2019,Restaurant
500,2355504,crafty cafe,2630650.0,restaurant,60654.0,2019-12-17,41.892244488685606,-87.63671909576576,2019,Restaurant
503,2355455,asian outpost,2246746.0,restaurant,60605.0,2019-12-16,41.86535433169541,-87.62563915695526,2019,Restaurant
504,2355393,outtakes,2125004.0,restaurant,60603.0,2019-12-16,41.88180696006542,-87.62954311539407,2019,Restaurant
505,2355313,five guys burger   fries,2163680.0,restaurant,60605.0,2019-12-13,41.86780855633872,-87.62598003302648,2019,Restaurant
506,2355229,au bon pain,1984957.0,restaurant,60601.0,2019-12-12,41.88438065063339,-87.62798704568728,2019,Restaurant
507,2355266,mild2 spicy,2536509.0,restaurant,60614.0,2019-12-12,41.932863882151885,-87.64724608217887,2019,Restaurant
508,2305214,wendy s,2636249.0,restaurant,60620.0,2019-12-12,41.734880618955415,-87.6255519405575,2019,Restaurant
509,2353203,checkers   rally s,2704234.0,restaurant,60624.0,2019-12-12,41.8663442415005,-87.72052963180168,2019,Restaurant
510,2353169,subway,2488811.0,restaurant,60618.0,2019-12-11,41.95408331771469,-87.69830277007019,2019,Restaurant
511,2353145,luganos pizza,2542789.0,restaurant,60632.0,2019-12-11,41.81184584593964,-87.70426833410366,2019,Restaurant
512,2353111,2934 w diversey llc,2671685.0,restaurant,60647.0,2019-12-11,41.93217890936055,-87.70151831687924,2019,Restaurant
513,2353053,st  jane hotel,2158073.0,restaurant,60601.0,2019-12-10,41.88637481521078,-87.6246754356595,2019,Restaurant
514,2353034,taqueria mi pueblo,2630746.0,restaurant,60632.0,2019-12-10,41.80100543752876,-87.68661612013953,2019,Restaurant
515,2352643,the halal guys,2469448.0,restaurant,60601.0,2019-12-03,41.885353703982936,-87.62641328540737,2019,Restaurant
516,2352890,orale,2631871.0,restaurant,60609.0,2019-12-06,41.81574727482529,-87.66621797293804,2019,Restaurant
518,2352851,china star,2589951.0,restaurant,60619.0,2019-12-06,41.76495794686765,-87.62474780054721,2019,Restaurant
519,2352857,popeyes famous fried chicken,14897.0,restaurant,60612.0,2019-12-06,41.88263293865735,-87.686621829305,2019,Restaurant
520,2352843,dough bros,2333733.0,restaurant,60654.0,2019-12-06,41.88931871105875,-87.62815266789968,2019,Restaurant
522,2352705,fork lift,2703819.0,restaurant,60661.0,2019-12-04,41.884187507127805,-87.64111966683218,2019,Restaurant
523,2352681,bar b q tonite llc,2563933.0,restaurant,60659.0,2019-12-03,41.99733487277621,-87.69123961702296,2019,Restaurant
524,2352665,mana food bar,2368468.0,restaurant,60622.0,2019-12-03,41.90338675555349,-87.67174026586648,2019,Restaurant
525,2352652,chuckies grill,2564113.0,restaurant,60619.0,2019-12-03,41.75883291966931,-87.59086222278542,2019,Restaurant
526,2352645,dunkin donuts,1914443.0,restaurant,60606.0,2019-12-03,41.87767513582258,-87.6397012922161,2019,Restaurant
527,2352636,wise owl drinkery   cookhouse,2334563.0,restaurant,60607.0,2019-12-03,41.87698119928152,-87.65715347956382,2019,Restaurant
528,2352607,the grail cafe,2653264.0,restaurant,60605.0,2019-12-03,41.87304843735615,-87.6290104113186,2019,Restaurant
531,2352580,hero coffee,2535860.0,restaurant,60618.0,2019-12-02,41.94307105046144,-87.68135522357547,2019,Restaurant
532,2352538,bq afroroot cuisine,1803230.0,restaurant,60640.0,2019-12-02,41.967336512668176,-87.65605959785111,2019,Restaurant
533,2352517,sea food hot pot,2432467.0,restaurant,60640.0,2019-12-02,41.97336592094152,-87.65904238512795,2019,Restaurant
535,2352435,new banh mi   co ,2621783.0,restaurant,60657.0,2019-11-27,41.93885202306125,-87.6442112807118,2019,Restaurant
536,2352455,taqueria morelia,2124632.0,restaurant,60625.0,2019-11-29,41.96814002797508,-87.72726300225054,2019,Restaurant
537,2352430,vivo restaurant,26877.0,restaurant,60607.0,2019-11-27,41.88449216404889,-87.64892804333877,2019,Restaurant
539,2352316,me dee inc ,1979463.0,restaurant,60625.0,2019-11-25,41.968961740951045,-87.67904318167884,2019,Restaurant
540,2352270,mongolian cuisine,2637117.0,restaurant,60656.0,2019-11-25,41.96421158016989,-87.83683736522617,2019,Restaurant
543,2346123,futatsuki ramen,2483444.0,restaurant,60640.0,2019-11-21,41.96601387640046,-87.65770296976089,2019,Restaurant
544,2346125,dunkin donuts baskin robbins,2703406.0,restaurant,60660.0,2019-11-22,41.99736195587988,-87.6606330429187,2019,Restaurant
545,2352406,pizza   mania 2,2110014.0,restaurant,60660.0,2019-11-22,41.98706118346717,-87.66544832642707,2019,Restaurant
547,2346110,chan s king wok  inc,2320986.0,restaurant,60612.0,2019-11-21,41.88107532038358,-87.6849240911884,2019,Restaurant
548,2346014,blue line,1170410.0,restaurant,60622.0,2019-11-20,41.90961625043591,-87.6775884711046,2019,Restaurant
551,2345920,town house restaurant   wine bar,1680379.0,restaurant,60606.0,2019-11-19,41.88033409920658,-87.63658023772034,2019,Restaurant
552,2345904,intelligentsia coffee   tea  inc ,44721.0,restaurant,60657.0,2019-11-19,41.938435180550734,-87.64419841711218,2019,Restaurant
553,2345983,miso asian kitchen,2138133.0,restaurant,60640.0,2019-11-14,41.96308897167976,-87.65583165550109,2019,Restaurant
555,2345697,italian fiesta pizzeria inc,31035.0,restaurant,60653.0,2019-11-15,41.80979548271692,-87.59237386663331,2019,Restaurant
557,2345641,cafe l appetitio,2555547.0,restaurant,60611.0,2019-11-14,41.89490330235543,-87.62074372623964,2019,Restaurant
558,2345602,velvet taco,2652941.0,restaurant,60614.0,2019-11-14,41.9239529807269,-87.6464616293504,2019,Restaurant
559,2345674,amato s pizzeria,24870.0,restaurant,60707.0,2019-11-14,41.91182049268688,-87.80571898764852,2019,Restaurant
560,2345673,memo s restaurant inc ,2428947.0,restaurant,60639.0,2019-11-14,41.92226483352236,-87.78383149141781,2019,Restaurant
561,2345545,third rail tavern,1742274.0,restaurant,60607.0,2019-11-13,41.88153435491253,-87.65565021660242,2019,Restaurant
563,2345533,jerk 48,2630679.0,restaurant,60637.0,2019-11-13,41.77315781192575,-87.6111108612534,2019,Restaurant
564,2345513,subway sandwiches,2184054.0,restaurant,60618.0,2019-11-13,41.9535436902562,-87.71274346541044,2019,Restaurant
566,2345438,protein bar,2252786.0,restaurant,60654.0,2019-11-12,41.8880742810662,-87.63495520292739,2019,Restaurant
569,2321194,authentic jerk foods  inc ,2583376.0,restaurant,60636.0,2019-11-06,41.78223235902597,-87.66413997857381,2019,Restaurant
570,2321192,father   son pizzeria ltd,23515.0,restaurant,60647.0,2019-11-06,41.926342437653226,-87.70272439370295,2019,Restaurant
571,2321149,tbd,2698851.0,restaurant,60607.0,2019-11-06,41.8766674323542,-87.63917766411434,2019,Restaurant
573,2321067,veggie grill,2665383.0,restaurant,60607.0,2019-11-05,41.8842491783188,-87.65026421214128,2019,Restaurant
575,2321086,euroasia restaurant,2608293.0,restaurant,60610.0,2019-11-05,41.90038778636948,-87.63781901653797,2019,Restaurant
576,2321105,bohica bar and grill,2147522.0,restaurant,60638.0,2019-11-05,41.79812662454975,-87.74741651396842,2019,Restaurant
577,2345419,five guys burgers and fries,1979296.0,restaurant,60626.0,2019-11-05,42.00035056038157,-87.66085542098128,2019,Restaurant
579,2320986,baba s coffee,2423353.0,restaurant,60625.0,2019-11-01,41.98258181784537,-87.70899575100229,2019,Restaurant
581,2320747,new delta restaurant,1990870.0,restaurant,60641.0,2019-10-30,41.938989271127134,-87.74672747183273,2019,Restaurant
582,2320739,bixi brewery,2492242.0,restaurant,60647.0,2019-10-29,41.92714756830267,-87.70403471284385,2019,Restaurant
583,2320720,greek islands restaurant,6021.0,restaurant,60661.0,2019-10-29,41.87918309269135,-87.64742623446782,2019,Restaurant
584,2320698,billings cafe,2374282.0,restaurant,60637.0,2019-10-29,41.78831125841084,-87.60476983588067,2019,Restaurant
585,2320659,mcdonald s 25088,2671720.0,restaurant,60601.0,2019-10-29,41.886567370886944,-87.62438467059714,2019,Restaurant
586,2320658,avenida del sabor,2601395.0,restaurant,60639.0,2019-10-29,41.931094868682656,-87.77134438272313,2019,Restaurant
587,2320674,five iron golf chicago,2665181.0,restaurant,60654.0,2019-10-29,41.89277892118369,-87.62953922802865,2019,Restaurant
588,2320640,chile toreado restaurant,2694919.0,restaurant,60609.0,2019-10-29,41.83048987325396,-87.6762068763212,2019,Restaurant
589,2320624,dairy queen brazer,64537.0,restaurant,60634.0,2019-10-28,41.95327478609716,-87.76852367918282,2019,Restaurant
590,2320989,baha restaurant  inc ,2602031.0,restaurant,60639.0,2019-10-28,41.93162026012076,-87.74832456297335,2019,Restaurant
591,2320604,la michoacana  ice cream shop,2698396.0,restaurant,60641.0,2019-10-28,41.94614005344282,-87.73518301995274,2019,Restaurant
594,2320433,celeste,2197129.0,restaurant,60654.0,2019-10-24,41.88990442842049,-87.63159248856867,2019,Restaurant
595,2320407,rhyme or reason,1985220.0,restaurant,60622.0,2019-10-24,41.90331444109649,-87.6764167191003,2019,Restaurant
596,2345574,ceviche,2320428.0,restaurant,60647.0,2019-10-24,41.93224181452384,-87.69255932281554,2019,Restaurant
597,2320366,mekato s colombian bakery,2308306.0,restaurant,60625.0,2019-10-24,41.98020551980235,-87.6926003777661,2019,Restaurant
600,2320287,beck s,25098.0,restaurant,60614.0,2019-10-22,41.92173963746964,-87.66436141694093,2019,Restaurant
601,2320238,crepe bistro,1819532.0,restaurant,60606.0,2019-10-22,41.88545388445344,-87.63406900086157,2019,Restaurant
603,2320218,cameron s ice cream   grill,1875095.0,restaurant,60614.0,2019-10-21,41.932369724412666,-87.66362490887654,2019,Restaurant
604,2316190,masa azul,2078819.0,restaurant,60647.0,2019-10-21,41.93196913588585,-87.70013311819625,2019,Restaurant
605,2316172,frida s pizza corporation,2622951.0,restaurant,60641.0,2019-10-21,41.9385394320182,-87.7606308007806,2019,Restaurant
606,2316176,dog haus,2536489.0,restaurant,60614.0,2019-10-21,41.92674471870681,-87.65078998020067,2019,Restaurant
607,2316163,onesti pizzeria inc,2256141.0,restaurant,60629.0,2019-10-21,41.7644341645427,-87.69279450732276,2019,Restaurant
608,2316128,kokku llc,2542938.0,restaurant,60607.0,2019-10-18,41.87791559996099,-87.65621646106639,2019,Restaurant
609,2316113,mirai sushi,78427.0,restaurant,60622.0,2019-10-18,41.90328489854517,-87.6781414560568,2019,Restaurant
610,2320318,la ciudad mexican cafe,2002631.0,restaurant,60640.0,2019-10-18,41.96413021890814,-87.65462555516851,2019,Restaurant
612,2316025,irving hall  inc ,2398356.0,restaurant,60634.0,2019-10-17,41.95294184356289,-87.77690830975226,2019,Restaurant
613,2316024,overtime bar and grill,2560594.0,restaurant,60634.0,2019-10-17,41.93829811274144,-87.7939097072145,2019,Restaurant
615,2315986,eggs inc  cafe,2458563.0,restaurant,60611.0,2019-10-17,41.89479837028341,-87.61586664567874,2019,Restaurant
616,2316022,casa margarita,2511887.0,restaurant,60611.0,2019-10-17,41.89127929349215,-87.61410753333017,2019,Restaurant
618,2316004,wow bao,1845262.0,restaurant,60601.0,2019-10-17,41.88670422864661,-87.62805355978018,2019,Restaurant
619,2315998,antojos   shakes,2589629.0,restaurant,60622.0,2019-10-17,41.90284877198458,-87.69306763647268,2019,Restaurant
620,2315980,burger king,2368740.0,restaurant,60616.0,2019-10-17,41.85022714424127,-87.62388553696543,2019,Restaurant
621,2315973,vienestar familiar,2464736.0,restaurant,60629.0,2019-10-17,41.77741992955927,-87.70324865340967,2019,Restaurant
622,2315956,oberoi s indian food and delhi nihari,2641353.0,restaurant,60645.0,2019-10-16,41.99799950820969,-87.68608793080688,2019,Restaurant
625,2315943,home of the hoagy inc,2517823.0,restaurant,60643.0,2019-10-16,41.69231135890114,-87.6552682468684,2019,Restaurant
627,2312248,sodexo america  llc,2271476.0,restaurant,60661.0,2019-09-13,41.8806992461244,-87.63972502663867,2019,Restaurant
630,2305195,canteen,3032.0,restaurant,60611.0,2019-08-23,41.89490330235543,-87.62074372623964,2019,Restaurant
631,2304411,howl at the moon,1140213.0,restaurant,60654.0,2019-08-09,41.89015869872152,-87.62900058152663,2019,Restaurant
634,2303552,taste buds,2641455.0,restaurant,60645.0,2019-07-23,42.01418398285244,-87.69037834981988,2019,Restaurant
635,2303324,taco bell cantina,2657735.0,restaurant,60605.0,2019-07-18,41.87669951154698,-87.62911066501952,2019,Restaurant
636,2300679,crisp,1868619.0,restaurant,60657.0,2019-07-03,41.93610815174804,-87.64441137564677,2019,Restaurant
637,2300654,the northman,2665394.0,restaurant,60618.0,2019-07-02,41.96057323674521,-87.6830963733796,2019,Restaurant
638,2300349,pizzeria portofino,2652810.0,restaurant,60654.0,2019-06-27,41.88796933530696,-87.63088633782915,2019,Restaurant
639,2294044,clear life cafe inc,2529105.0,restaurant,60634.0,2019-06-21,41.9385048752176,-87.78027565968289,2019,Restaurant
640,2293878,t   k african kitchen,2501540.0,restaurant,60617.0,2019-06-19,41.73726138899428,-87.55196161577,2019,Restaurant
641,2293842,honeygrow  llc,2548904.0,restaurant,60607.0,2019-06-19,41.88536698512989,-87.65198699351676,2019,Restaurant
642,2293802,asadito taqueria wok n bao,2647890.0,restaurant,60661.0,2019-06-18,41.8819664487557,-87.64127582547708,2019,Restaurant
643,2293794,silver spoon restaurant,1514664.0,restaurant,60611.0,2019-06-18,41.89532082029217,-87.62562009892783,2019,Restaurant
645,2293699,niu,1817131.0,restaurant,60611.0,2019-06-17,41.8911397362657,-87.6188063715662,2019,Restaurant
646,2293684,china hut,2549577.0,restaurant,60625.0,2019-06-17,41.96853042842271,-87.68692173154297,2019,Restaurant
647,2293675,royalty,1306130.0,restaurant,60629.0,2019-06-17,41.778836516734856,-87.71836138998039,2019,Restaurant
648,2293661,mcdonalds,2031962.0,restaurant,60617.0,2019-06-17,41.72235444829322,-87.57577806414749,2019,Restaurant
650,2293511,white castle  49,28486.0,restaurant,60628.0,2019-06-13,41.69267123975021,-87.64253262335494,2019,Restaurant
651,2293501,dandana inc ,2564102.0,restaurant,60625.0,2019-06-13,41.97835598612056,-87.70889289616608,2019,Restaurant
652,2293481,margarita s pizzeria,48819.0,restaurant,60649.0,2019-06-13,41.75172337100072,-87.55869963532268,2019,Restaurant
655,2293320,paradise park,2609367.0,restaurant,60622.0,2019-06-11,41.91040566941239,-87.67558657129689,2019,Restaurant
656,2293275,starbucks coffee 2261,2671014.0,restaurant,60606.0,2019-06-10,41.878925899337546,-87.63653246863092,2019,Restaurant
657,2291184,rizzo s bar   inn,2529757.0,restaurant,60613.0,2019-06-07,41.94868252462365,-87.65787955259802,2019,Restaurant
658,2252864,trattoria ultimo,2069755.0,restaurant,60622.0,2019-01-18,41.89580774819584,-87.67675213462381,2019,Restaurant
659,2291127,bartucci,2359065.0,restaurant,60634.0,2019-06-07,41.9424249705119,-87.80705284967007,2019,Restaurant
660,2291116,hitz restaurant group llc,2647766.0,restaurant,60605.0,2019-06-07,41.87146433662049,-87.62736908629603,2019,Restaurant
661,2291090,las fresas,2247279.0,restaurant,60626.0,2019-06-06,42.01067548609981,-87.67416668417441,2019,Restaurant
662,2291067,mama luna restaurant,2658917.0,restaurant,60639.0,2019-06-06,41.92402593699772,-87.75410892303567,2019,Restaurant
663,2291036,picnic wine   provisions,2636701.0,restaurant,60626.0,2019-06-06,42.0140411322766,-87.6639709089456,2019,Restaurant
664,2290976,pasta palazzo,48353.0,restaurant,60614.0,2019-06-05,41.91785722775227,-87.64864233326502,2019,Restaurant
666,2290921,linkedin corporation,2550646.0,restaurant,60661.0,2019-06-05,41.88046314707847,-87.6408038842781,2019,Restaurant
667,2290792,china spring,1743114.0,restaurant,60626.0,2019-05-31,42.009192621225374,-87.67386024200934,2019,Restaurant
