,inspection_id,dba_name,license_,facility_type,inspection_date,latitude,longitude,year,category
37926,2355713,DUELIRE VINO & CUCINA,2049374.0,restaurant,2019-12-19,41.9637114633289,-87.68550577558725,2019,Restaurant
37929,2345645,"JAY'S BEEF OF CHICAGO, INC.",1766631.0,restaurant,2019-11-14,41.91025077942198,-87.68454945802267,2019,Restaurant
37933,2345402,TECALITLAN,7246.0,restaurant,2019-11-08,41.896090151965005,-87.67282790177187,2019,Restaurant
37934,2353152,CAFE URBANO,2349064.0,restaurant,2019-12-11,41.9568207079673,-87.72395071574438,2019,Restaurant
37940,2346123,FUTATSUKI RAMEN,2483444.0,restaurant,2019-11-21,41.96601387640046,-87.65770296976089,2019,Restaurant
37943,2352815,TAQUERIA MI BARRIO ES TEPITO,2698279.0,restaurant,2019-12-06,41.77905236928871,-87.69030268459315,2019,Restaurant
37948,2345467,CHEN'S GARDEN INC,1379914.0,restaurant,2019-11-12,41.9100178857574,-87.72447840284197,2019,Restaurant
37949,2320961,CHICAGO DOWNTOWN MARRIOTT,33854.0,restaurant,2019-11-01,41.892140783720365,-87.62431278442189,2019,Restaurant
37955,2320874,JERSEY MIKE'S,2694819.0,restaurant,2019-10-31,41.878531278353606,-87.63942745962717,2019,Restaurant
37957,2356024,DAVIDsTEA,2428475.0,restaurant,2019-12-30,41.8977408562525,-87.62396131598219,2019,Restaurant
37960,2352823,THE GRILL ON 47TH STREET INC.,2469879.0,restaurant,2019-12-06,41.80763816876787,-87.73331806200785,2019,Restaurant
37961,2320982,HAPPY FISH & CHICKEN,2423223.0,restaurant,2019-11-01,41.88031245756281,-87.74512375356417,2019,Restaurant
37963,2320665,JAM N' HONEY,2087629.0,restaurant,2019-10-29,41.92184919047451,-87.65343022919154,2019,Restaurant
37968,2345274,THREE HAPPINESS RESTAURANT,39807.0,restaurant,2019-11-07,41.85273605598148,-87.63244396717785,2019,Restaurant
37970,2355843,OLD IRVING BREWING,2374046.0,restaurant,2019-12-23,41.9607110119789,-87.73912092293949,2019,Restaurant
37971,2345794,ROANOKE,2483202.0,restaurant,2019-11-18,41.88185674363783,-87.63189616155178,2019,Restaurant
37972,2355980,TAYLORMADE QUE,2528763.0,restaurant,2019-12-27,41.77193273410113,-87.64443484974524,2019,Restaurant
37975,2345543,MS. EGGROLL,30984.0,restaurant,2019-11-13,41.96406154994989,-87.65462505908155,2019,Restaurant
37978,2352787,"OFRENDA, INC.",2627322.0,restaurant,2019-12-06,41.84361887861791,-87.67547236453608,2019,Restaurant
37981,2345284,"ANATOLIA KITCHEN & BAKERY, INC.",2564794.0,restaurant,2019-11-07,41.93919411054692,-87.64422395471186,2019,Restaurant
37983,2355767,LA REYNA MICHOACANA INC.,2589575.0,restaurant,2019-12-20,41.79804441926429,-87.74795909920593,2019,Restaurant
37984,2352655,TACOS DON CUCO,1491578.0,restaurant,2019-12-03,41.80842824726052,-87.67168894194732,2019,Restaurant
37989,2352391,LOTUS SEED,2637192.0,restaurant,2019-11-26,41.97464568398467,-87.65997017897071,2019,Restaurant
37991,2320660,EL GUERO,2636420.0,restaurant,2019-10-29,41.7310758719025,-87.55113416594888,2019,Restaurant
37992,2352433,PALACE GATE AFRICA RESTAURANT,2522287.0,restaurant,2019-11-27,41.96497072042517,-87.66115880976733,2019,Restaurant
37994,2320782,WEST LOOP SALUMI,2262672.0,restaurant,2019-10-29,41.88416573767363,-87.65492937323211,2019,Restaurant
38001,2352273,THE QUADRANGLE CLUB,39999.0,restaurant,2019-11-25,41.79132500101073,-87.5975876643505,2019,Restaurant
38003,2320606,EATALY,2262496.0,restaurant,2019-10-28,41.89239475098296,-87.62641533543558,2019,Restaurant
38004,2345565,THAI LAGOON RESTAURANT,48364.0,restaurant,2019-11-13,41.91045086472163,-87.68577178122376,2019,Restaurant
38006,2352980,LANDMARK CENTURY CENTRE CINEMA,1332711.0,restaurant,2019-12-06,41.93347403945103,-87.64559929166136,2019,Restaurant
38007,2345396,STELLA'S FAST FOOD,1675911.0,restaurant,2019-11-08,41.95419358467083,-87.68367526952493,2019,Restaurant
38011,2356028,LA MICHOACANA HOWARD,2670728.0,restaurant,2019-12-30,42.01942097243519,-87.69002507760582,2019,Restaurant
38015,2345283,AHA CREPE,2446338.0,restaurant,2019-11-07,41.92658247680538,-87.64092459877232,2019,Restaurant
38019,2352329,CELESTE,2197129.0,restaurant,2019-11-26,41.88990442842049,-87.63159248856867,2019,Restaurant
38020,2352425,CAPITAL ONE - CAFE,2511702.0,restaurant,2019-11-27,41.94444282691601,-87.66379824747007,2019,Restaurant
38021,2352492,DUNKIN DONUTS BASKIN ROBBINS,1676715.0,restaurant,2019-12-02,41.87434258001862,-87.62614177042674,2019,Restaurant
38027,2355953,LEVY RESTAURANTS @ LINCOLN PARK ZOO,1980747.0,restaurant,2019-12-27,41.92206380002785,-87.63223305992274,2019,Restaurant
38028,2320917,UNION FULLBOARD,2583579.0,restaurant,2019-10-31,41.9452896858156,-87.65480374883363,2019,Restaurant
38038,2345561,2 POTZ & A PAN EATERY,2626283.0,restaurant,2019-11-13,41.78418310620243,-87.61338492635632,2019,Restaurant
38039,2345458,BURRITO KING,2463363.0,restaurant,2019-11-12,41.93894663361085,-87.74608562455207,2019,Restaurant
38041,2345224,VENICCI PIZZA,2464675.0,restaurant,2019-11-07,41.94306978943972,-87.64921660918642,2019,Restaurant
38042,2320996,BOBNGRILL,2698969.0,restaurant,2019-11-04,41.93982741680233,-87.652387921447,2019,Restaurant
38047,2345727,IKRAM,2065265.0,restaurant,2019-11-15,41.89477624118383,-87.62747699022111,2019,Restaurant
38050,2355855,BROKEN ENGLISH TACO PUB - LINCOLN PARK,2179611.0,restaurant,2019-12-23,41.92869260320378,-87.65351768088021,2019,Restaurant
38052,2346190,AV FOODS WOK N CHOP,2578353.0,restaurant,2019-11-22,41.97577578783435,-87.71585211575645,2019,Restaurant
38058,2355487,FAIRFIELD AND SUITES CHICAGO DOWNTOWN RIVER NORTH,2189098.0,restaurant,2019-12-17,41.89094094642818,-87.63032433916605,2019,Restaurant
38059,2346175,SILVER PLATE,2600420.0,restaurant,2019-11-22,41.94235083925471,-87.68840178843207,2019,Restaurant
38060,2352360,DUNKIN DONUTS / BASKIN ROBBINS,86763.0,restaurant,2019-11-26,41.95437606315316,-87.68862287824679,2019,Restaurant
38065,2355544,BAOBAB BBQ,2609401.0,restaurant,2019-12-17,41.97581636638969,-87.68679028918388,2019,Restaurant
38066,2352515,STARBUCKS COFFEE #2223,23081.0,restaurant,2019-12-02,41.94304720068851,-87.6711808928035,2019,Restaurant
38067,2320924,CENTRAL CAFE,2631156.0,restaurant,2019-11-01,41.78961184518281,-87.60508472212474,2019,Restaurant
38075,2345875,TRE KRONOR RESTAURANT,69257.0,restaurant,2019-11-19,41.97583112819268,-87.71106022614639,2019,Restaurant
38076,2346097,65 EXPRESS,2583667.0,restaurant,2019-11-21,41.87735119229724,-87.63504276859136,2019,Restaurant
38082,2352687,ARTURO EXPRESS,53931.0,restaurant,2019-12-04,41.87961626801739,-87.63976452343368,2019,Restaurant
38084,2352411,JOIE DE VINE,1227272.0,restaurant,2019-11-27,41.97986594183583,-87.67390932866451,2019,Restaurant
38092,2352647,THE HALAL GUYS,2703491.0,restaurant,2019-12-03,41.885353703982936,-87.62641328540737,2019,Restaurant
38099,2352500,EINSTEIN BROS. BAGELS #1242,2099079.0,restaurant,2019-12-02,41.89743861270861,-87.62564026554416,2019,Restaurant
38106,2355461,BAMBU DESSERTS AND DRINKS,2458787.0,restaurant,2019-12-16,41.97306821306215,-87.65992580689424,2019,Restaurant
38107,2355316,SIMON TACOS INC.,2496221.0,restaurant,2019-12-13,41.958692711901264,-87.75262377892766,2019,Restaurant
38113,2355940,WELLS ON WELLS,1442816.0,restaurant,2019-12-26,41.91167878815612,-87.63457979852183,2019,Restaurant
38115,2355575,BULLHEAD CANTINA,2114543.0,restaurant,2019-12-18,41.90236935813602,-87.69671977737406,2019,Restaurant
38120,2320854,JIMMY JOHNS 3106,2684873.0,restaurant,2019-10-31,41.87252753139634,-87.67744169620713,2019,Restaurant
38121,2345855,FAT ALBERT,2087634.0,restaurant,2019-11-18,41.7687496714465,-87.6640594139128,2019,Restaurant
38123,2345453,NICKY'Z GYROS,2278359.0,restaurant,2019-11-12,41.70262957473082,-87.53655423045556,2019,Restaurant
38124,2346076,HAPPYFISH & CHICKEN,2529804.0,restaurant,2019-11-21,41.79344424639706,-87.67388412644283,2019,Restaurant
38139,2320635,TAQUERIA EL DORADO,2694960.0,restaurant,2019-10-29,41.9688197235684,-87.6822915036914,2019,Restaurant
38142,2355625,WHITE CASTLE #27,28477.0,restaurant,2019-12-18,41.75160322593156,-87.58656542528962,2019,Restaurant
38144,2321047,CHO SUN OK RESTAURANT,24882.0,restaurant,2019-11-05,41.957764213323046,-87.68145271210606,2019,Restaurant
38151,2320881,THE BAR ON BUENA,47876.0,restaurant,2019-10-31,41.958550897849705,-87.65352004893188,2019,Restaurant
38154,2345324,"CLOWNS PANCAKE HOUSE, INC.",1921596.0,restaurant,2019-11-08,41.78815052076708,-87.68402468529148,2019,Restaurant
38157,2346207,NANDO'S PERI-PERI,2535660.0,restaurant,2019-11-22,41.88565513189689,-87.62399987533252,2019,Restaurant
38171,2352258,DUNKINS DONUTS BASKIN ROBBINS,22949.0,restaurant,2019-11-25,41.94670044091673,-87.71086358163326,2019,Restaurant
38172,2345797,"BILLY GOAT IV, INC.",2590104.0,restaurant,2019-11-18,41.789329323265385,-87.74164564419637,2019,Restaurant
38176,2355223,Chartwells @ DePaul University,1166643.0,restaurant,2019-12-12,41.878110156499886,-87.62753454596945,2019,Restaurant
38177,2353002,DAMENZO'S,2536465.0,restaurant,2019-12-09,41.830619546460845,-87.64775315527635,2019,Restaurant
38181,2355745,HOPE COFFEEHOUSE,2363747.0,restaurant,2019-12-20,41.86649381690607,-87.68682968304535,2019,Restaurant
38184,2320653,MIA FRANCESCA CORP,28875.0,restaurant,2019-10-29,41.94211026659002,-87.65224955089677,2019,Restaurant
38190,2355388,URBAN MARKET,2125007.0,restaurant,2019-12-16,41.88180696006542,-87.62954311539407,2019,Restaurant
38191,2345842,BETO'S PIZZERIA INC,2594955.0,restaurant,2019-11-18,41.96827375769163,-87.7150390070548,2019,Restaurant
38204,2352989,MACKU,1595410.0,restaurant,2019-12-09,41.92244497291765,-87.66534126834917,2019,Restaurant
38206,2352970,JOHNNY'S ICE HOUSE,72432.0,restaurant,2019-12-09,41.8816538895371,-87.66160472806487,2019,Restaurant
38208,2352379,J'S CORNER HOT DOG,81673.0,restaurant,2019-11-26,41.95124734078204,-87.7153661896335,2019,Restaurant
38209,2352836,PIZZA NOVA EXPRESS,1893362.0,restaurant,2019-12-06,41.749712855654415,-87.71976332529597,2019,Restaurant
38211,2352679,ZAIQA RESTAURANT,2632018.0,restaurant,2019-12-03,41.9976744700477,-87.6867563084304,2019,Restaurant
38217,2352918,WOLVERINE TRADING LLC,1969715.0,restaurant,2019-12-09,41.87801448724954,-87.63318903001444,2019,Restaurant
38218,2352450,ME DEE INC.,1979463.0,restaurant,2019-11-29,41.968961740951045,-87.67904318167884,2019,Restaurant
38219,2345422,COZY CORNER DINER & PANCAKE HOUSE,1380398.0,restaurant,2019-11-12,41.93177288210169,-87.73667582038387,2019,Restaurant
38222,2345440,TROPICAL TASTE,1717419.0,restaurant,2019-11-12,41.91017839803487,-87.7105055604854,2019,Restaurant
38223,2355358,BELLA! BACINO'S,1245817.0,restaurant,2019-12-13,41.88786189172989,-87.62541304135654,2019,Restaurant
38224,2352615,JUICE HOUSE,2488847.0,restaurant,2019-12-03,41.85800631873855,-87.66002191544601,2019,Restaurant
38225,2353123,STEADFAST RESTAURANT,2446614.0,restaurant,2019-12-11,41.88079825522279,-87.63148267063646,2019,Restaurant
38232,2345731,UNTITLED 111,2129134.0,restaurant,2019-11-15,41.88909517779018,-87.63156942408196,2019,Restaurant
38236,2352670,Papa Johns Pizza,2138095.0,restaurant,2019-12-03,41.93170020380832,-87.74223193063077,2019,Restaurant
38240,2355579,CAFE RESTAURANT ART,1144116.0,restaurant,2019-12-18,41.96657169300112,-87.69389349093929,2019,Restaurant
38241,2345260,SEE THRU CHINESE KITCHEN #13,1616560.0,restaurant,2019-11-07,41.78684859598614,-87.66489347191944,2019,Restaurant
38242,2352932,"CHICK-FIL-A,INC.",2688841.0,restaurant,2019-12-09,41.88527795660976,-87.62778287517119,2019,Restaurant
38251,2353001,SWIFT & SONS,2390627.0,restaurant,2019-12-09,41.886848295491134,-87.65223416110463,2019,Restaurant
38253,2345270,WENDY'S 11743,2535283.0,restaurant,2019-11-07,41.87894400421384,-87.68622682716615,2019,Restaurant
38255,2320673,FIVE IRON GOLF CHICAGO,2665182.0,restaurant,2019-10-29,41.89277892118369,-87.62953922802865,2019,Restaurant
38257,2320570,GIANT,2442931.0,restaurant,2019-10-28,41.91728802065993,-87.70737270122645,2019,Restaurant
38262,2353013,GUCKENHEIMER & CNA,1598117.0,restaurant,2019-12-10,41.87745040460004,-87.62592197642603,2019,Restaurant
38266,2355892,THE PRIORY BAR AND KITCHEN,2463252.0,restaurant,2019-12-24,41.9750179172264,-87.68926689317072,2019,Restaurant
38268,2345568,PALETERIA LINDO MICHOACAN #3,2341680.0,restaurant,2019-11-13,41.70261285302715,-87.53326501440729,2019,Restaurant
38270,2355563,BIG SHOULDERS CAFE,2551976.0,restaurant,2019-12-18,41.88562078568851,-87.63442589290439,2019,Restaurant
38272,2345384,COLECTIVO COFFEE,2560759.0,restaurant,2019-11-08,41.92219439006194,-87.69597230221993,2019,Restaurant
38273,2355528,TACO BELL #27900,2373706.0,restaurant,2019-12-17,41.72130044883088,-87.66434336150051,2019,Restaurant
38280,2321163,PASSION HOUSE CAFE 1 LLC,2522245.0,restaurant,2019-11-06,41.92934429527824,-87.70721753045883,2019,Restaurant
38283,2345740,ATE MUSIC HOUSE,2423674.0,restaurant,2019-11-15,41.84822305216315,-87.64211919409566,2019,Restaurant
38286,2345538,BOMBAY WRAPS,2622133.0,restaurant,2019-11-13,41.93912635743087,-87.64422136575858,2019,Restaurant
38288,2346094,CHEN'S GARDEN,1909273.0,restaurant,2019-11-21,41.96223481162694,-87.72771371816451,2019,Restaurant
38289,2352651,FRIO GELATO,2631305.0,restaurant,2019-12-03,41.97594583977759,-87.66854079443198,2019,Restaurant
38293,2355925,SAKURA TEPPANYAKI AND SUSHI,2064355.0,restaurant,2019-12-26,41.93285532207793,-87.64773750079577,2019,Restaurant
38294,2320605,PIECE OUT,1879140.0,restaurant,2019-10-28,41.91039968165606,-87.67601118847784,2019,Restaurant
38298,2346169,WYLER ROAD,2386007.0,restaurant,2019-11-22,41.92266507216655,-87.71685581961016,2019,Restaurant
38301,2345353,BURRITO HOUSE,2359945.0,restaurant,2019-11-08,41.94886904696633,-87.71234012217985,2019,Restaurant
38302,2355797,ASADO COFFEE ROASTERS,2437141.0,restaurant,2019-12-23,41.89383049141334,-87.63800136560666,2019,Restaurant
38303,2345247,STOCKTON,2684366.0,restaurant,2019-11-07,41.901042374044735,-87.62749014771335,2019,Restaurant
38305,2355529,"LA CEBOLLITA GRILL #2, INC.",2184654.0,restaurant,2019-12-17,41.85756118525013,-87.66598939271974,2019,Restaurant
38308,2352438,JUANITA'S RESTAURANT #2,2699467.0,restaurant,2019-11-27,41.77750758060504,-87.78530285418451,2019,Restaurant
38312,2352723,RACINE PLUMBING,1383544.0,restaurant,2019-12-04,41.9298423844424,-87.65512664177405,2019,Restaurant
38313,2352504,RED MANGO,2326443.0,restaurant,2019-12-02,41.88416745447802,-87.6226033725251,2019,Restaurant
38315,2355236,EDIBLE ARRANGEMENTS,2659184.0,restaurant,2019-12-12,41.9248572333933,-87.66913086296212,2019,Restaurant
38316,2321086,EUROASIA RESTAURANT,2608293.0,restaurant,2019-11-05,41.90038778636948,-87.63781901653797,2019,Restaurant
38319,2345426,McDonald's,1985411.0,restaurant,2019-11-12,41.88755591037034,-87.63411765750247,2019,Restaurant
38321,2352427,CITY PROVISIONS CATERING AND E,1999098.0,restaurant,2019-11-27,41.96525859487773,-87.67537270043624,2019,Restaurant
38327,2355758,LA COSTENA ICE CREAM SHOP CORP.,2240589.0,restaurant,2019-12-20,41.800989894010215,-87.68747130571663,2019,Restaurant
38332,2356001,HONEY BEAR RESTAURANT,2699440.0,restaurant,2019-12-30,42.01012437485032,-87.67436989898064,2019,Restaurant
38335,2345339,THE CREPE SHOP,2699005.0,restaurant,2019-11-08,41.93592957402078,-87.64440716256712,2019,Restaurant
38338,2346029,FENNEL & IRIS,2284793.0,restaurant,2019-11-21,41.93977808054441,-87.67074880922198,2019,Restaurant
38341,2352395,Uncle Julio's Hacienda,2231880.0,restaurant,2019-11-26,41.91077497006808,-87.65046084745515,2019,Restaurant
38342,2345746,BAR ESQUINA,2359413.0,restaurant,2019-11-15,41.930605133145264,-87.70968936811575,2019,Restaurant
38343,2320974,DO EAT,2492365.0,restaurant,2019-11-01,41.83687197917856,-87.64610208451234,2019,Restaurant
38346,2352875,BEATRIX MARKET,2574982.0,restaurant,2019-12-06,41.87811851405508,-87.62680983020252,2019,Restaurant
38352,2355655,STARBUCKS COFFEE #26720,2428357.0,restaurant,2019-12-19,41.89762924603104,-87.62427006876113,2019,Restaurant
38360,2321156,CAFE EL MESON,2411699.0,restaurant,2019-11-06,41.80900228655328,-87.70386329554874,2019,Restaurant
38361,2352990,ASIA BUFFET AND GRILL,2231638.0,restaurant,2019-12-09,41.74597828184761,-87.74109990445396,2019,Restaurant
38368,2352279,SUMMER HOUSE SANTA MONICA/STELLA BARRA PIZZERIA,2234204.0,restaurant,2019-11-25,41.91754112681401,-87.6486290102714,2019,Restaurant
38372,2352809,VENUS DINNER - THEATER,2451779.0,restaurant,2019-12-06,41.95007593145458,-87.66395325868989,2019,Restaurant
38374,2345941,ALICE'S BAR B QUE,16769.0,restaurant,2019-11-19,41.81641927033939,-87.62365733483833,2019,Restaurant
38375,2352749,MOZZARELLA STORE,2631943.0,restaurant,2019-12-04,41.89754672513133,-87.6242801868438,2019,Restaurant
38377,2355751,"DR. MLK, JR. PARK AND FAMILY ENTERTAINMENT CENTER",1277987.0,restaurant,2019-12-20,41.75594978114761,-87.65466615567901,2019,Restaurant
38380,2320875,THE BOUNDARY,1800782.0,restaurant,2019-10-31,41.90331825923544,-87.67618207856104,2019,Restaurant
38383,2320717,ROCKS LAKEVIEW,2304161.0,restaurant,2019-10-29,41.94497417145062,-87.64565975587642,2019,Restaurant
38389,2345292,BLIND BARBER,2506695.0,restaurant,2019-11-07,41.886854792080925,-87.6517677496529,2019,Restaurant
38390,2320624,DAIRY QUEEN BRAZER,64537.0,restaurant,2019-10-28,41.95327478609716,-87.76852367918282,2019,Restaurant
38396,2320743,POLPETTI ESPRESSO BAR,2555919.0,restaurant,2019-10-29,41.884187507127805,-87.64111966683218,2019,Restaurant
38397,2352632,LITTLE CAESAR PIZZA #1650,2221.0,restaurant,2019-12-03,41.83948899711668,-87.64646085648725,2019,Restaurant
38403,2355666,NICKY'S HOT DOGS,2501263.0,restaurant,2019-12-19,41.80824449155079,-87.70316885960831,2019,Restaurant
38406,2355547,THE STORE FRONT,2114968.0,restaurant,2019-12-16,41.91038974498439,-87.6766587723612,2019,Restaurant
38408,2355807,SUBWAY / JAY SHREE INC,2601400.0,restaurant,2019-12-23,41.886567370886944,-87.62438467059714,2019,Restaurant
38409,2346194,THE MUSEUM OF CONTEMPORARY ART,22864.0,restaurant,2019-11-22,41.89687696199614,-87.62193403116551,2019,Restaurant
38413,2355442,ERIS BREWERY AND CIDER HOUSE,2321253.0,restaurant,2019-12-16,41.95368581782097,-87.73412338676303,2019,Restaurant
38416,2345507,HAMPTON INN AND HOMEWOOD SUITES CHICAGODOWNTOWN/MA,2621690.0,restaurant,2019-11-13,41.8950607856812,-87.62350750911575,2019,Restaurant
38417,2352548,MR. SUBMARINE,1576348.0,restaurant,2019-12-02,41.8018963345412,-87.72355764085079,2019,Restaurant
38419,2352988,LA SCAROLA,61460.0,restaurant,2019-12-09,41.89108321085335,-87.64691989418303,2019,Restaurant
38423,2353145,LUGANOS PIZZA,2542789.0,restaurant,2019-12-11,41.81184584593964,-87.70426833410366,2019,Restaurant
38427,2353115,JUNO,2185371.0,restaurant,2019-12-11,41.929759460029416,-87.65501076819851,2019,Restaurant
38431,2320603,TOKYO LUNCH BOXES & CATERING,1168589.0,restaurant,2019-10-28,41.88289874937368,-87.6337111044736,2019,Restaurant
38434,2352595,SWEET SHOT COOKIES LLC,2688916.0,restaurant,2019-12-03,41.917286920981006,-87.70745338783728,2019,Restaurant
38438,2353103,TACO BURRITO KING,1595737.0,restaurant,2019-12-11,41.93852208021554,-87.76212780217574,2019,Restaurant
38443,2356003,TO'S SOUL GRILL LLC,2578910.0,restaurant,2019-12-30,41.90230474661144,-87.76065826255068,2019,Restaurant
38447,2345998,SUSHI TOKORO,2569755.0,restaurant,2019-11-20,41.96824020116335,-87.68904329512378,2019,Restaurant
38452,2355909,CHICAGO BP@IRVING (GEI-152),1968626.0,restaurant,2019-12-26,41.95442501861227,-87.65132401707042,2019,Restaurant
38467,2321196,"SODEXO AMERICA, LLC",2560546.0,restaurant,2019-11-06,42.008536400868735,-87.91442843927047,2019,Restaurant
38468,2353086,"RED SNAPPER HYDE PARK, INC.",2350305.0,restaurant,2019-12-10,41.799629744251135,-87.59094143626464,2019,Restaurant
38472,2355781,THE TWISTED VINE,2179747.0,restaurant,2019-12-20,41.94632229643331,-87.64960234672562,2019,Restaurant
38473,2320935,COSI,2.0,restaurant,2019-11-01,41.88075715864721,-87.6347092983425,2019,Restaurant
38477,2355391,TAQUERIA SIGLO XX,2694458.0,restaurant,2019-12-16,41.968445246044006,-87.71941657581395,2019,Restaurant
38480,2320584,GOLDEN TEARDROPS,2437564.0,restaurant,2019-10-28,41.919646930729,-87.69711566287606,2019,Restaurant
